code,titlemerge
f.23078,Device_used_for_pointing
f.23079,When_mood_described
f.23098,Weight1
f.23099,Body_fat_percentage
f.23100,Whole_body_fat_mass
f.23101,Whole_body_fat-free_mass
f.23102,Whole_body_water_mass
f.23104,Body_mass_index_(BMI)1
f.23105,Basal_metabolic_rate
f.23106,Impedance_of_whole_body
f.23107,Impedance_of_leg_(right)
f.23108,Impedance_of_leg_(left)
f.23109,Impedance_of_arm_(right)
f.23110,Impedance_of_arm_(left)
f.23111,Leg_fat_percentage_(right)
f.23112,Leg_fat_mass_(right)
f.23113,Leg_fat-free_mass_(right)
f.23114,Leg_predicted_mass_(right)
f.23115,Leg_fat_percentage_(left)
f.23116,Leg_fat_mass_(left)
f.23117,Leg_fat-free_mass_(left)
f.23118,Leg_predicted_mass_(left)
f.23119,Arm_fat_percentage_(right)
f.23120,Arm_fat_mass_(right)
f.23121,Arm_fat-free_mass_(right)
f.23122,Arm_predicted_mass_(right)
f.23123,Arm_fat_percentage_(left)
f.23124,Arm_fat_mass_(left)
f.23125,Arm_fat-free_mass_(left)
f.23126,Arm_predicted_mass_(left)
f.23127,Trunk_fat_percentage
f.23128,Trunk_fat_mass
f.23129,Trunk_fat-free_mass
f.23130,Trunk_predicted_mass
f.23160,Population-level_FE_variants_PLINK_format
f.23161,Exome_FE_variant_call_files_(VCFs)
f.23162,Exome_FE_variant_calls_indices
f.23163,Exome_FE_CRAM_files
f.23164,Exome_FE_CRAM_indices
f.23170,INVALID_Population-level_SPB_variants_PLINK_format
f.23176,Exome_SPB_variant_call_files_(VCFs)
f.23177,Exome_SPB_variant_calls_indices
f.23178,Exome_SPB_CRAM_files
f.23179,Exome_SPB_CRAM_indices
f.23181,BGI_WGS_CRAM_files
f.23182,BGI_WGS_CRAM_indices
f.23183,Broad_WGS_CRAM_files
f.23184,Broad_WGS_CRAM_indices
f.23200,L1-L4_area
f.23201,L1-L4_average_height
f.23202,L1-L4_average_width
f.23203,L1-L4_BMC_(bone_mineral_content)
f.23204,L1-L4_BMD_(bone_mineral_density)
f.23205,L1-L4_BMD_(bone_mineral_density)_T-score
f.23206,Femur_lower_neck_BMD_(bone_mineral_density)_(right)
f.23208,Femur_neck_BMD_(bone_mineral_density)_(right)
f.23209,Femur_neck_BMD_(bone_mineral_density)_T-score_(right)
f.23210,Femur_shaft_BMD_(bone_mineral_density)_(right)
f.23212,Femur_total_BMD_(bone_mineral_density)_(right)
f.23213,Femur_total_BMD_(bone_mineral_density)_T-score_(right)
f.23214,Femur_troch_BMD_(bone_mineral_density)_(right)
f.23215,Femur_troch_BMD_(bone_mineral_density)_T-score_(right)
f.23216,Femur_upper_neck_BMD_(bone_mineral_density)_(right)
f.23217,Femur_upper_neck_BMD_(bone_mineral_density)_T-score_(right)
f.23218,Femur_wards_BMD_(bone_mineral_density)_(right)
f.23219,Femur_wards_BMD_(bone_mineral_density)_T-score_(right)
f.23220,Arm_BMC_(bone_mineral_content)_(left)
f.23221,Arm_BMD_(bone_mineral_density)_(left)
f.23222,Arm_BMC_(bone_mineral_content)_(right)
f.23223,Arm_BMD_(bone_mineral_density)_(right)
f.23224,Arms_BMC_(bone_mineral_content)
f.23225,Arms_BMD_(bone_mineral_density)
f.23226,Head_BMD_(bone_mineral_density)
f.23227,Leg_BMD_(bone_mineral_density)_(left)
f.23228,Leg_BMC_(bone_mineral_content)_(right)
f.23229,Leg_BMD_(bone_mineral_density)_(right)
f.23230,Legs_BMC_(bone_mineral_content)
f.23231,Legs_BMD_(bone_mineral_density)
f.23232,Pelvis_BMD_(bone_mineral_density)
f.23233,Ribs_BMD_(bone_mineral_density)
f.23234,Spine_BMD_(bone_mineral_density)
f.23235,Total_BMC_(bone_mineral_content)
f.23236,Total_BMD_(bone_mineral_density)
f.23237,Total_BMD_(bone_mineral_density)_(left)
f.23238,Total_BMD_(bone_mineral_density)_(right)
f.23239,Total_BMD_(bone_mineral_density)_T-score
f.23240,Trunk_BMC_(bone_mineral_content)
f.23241,Trunk_BMD_(bone_mineral_density)
f.23242,Trunk_BMD_(bone_mineral_density)_(left)
f.23243,Trunk_BMD_(bone_mineral_density)_(right)
f.23244,Android_bone_mass
f.23245,Android_fat_mass
f.23246,Android_lean_mass
f.23247,Android_tissue_fat_percentage
f.23248,Android_total_mass
f.23249,Arm_fat_mass_(left)
f.23250,Arm_lean_mass_(left)
f.23251,Arm_tissue_fat_percentage_(left)
f.23252,Arm_total_mass_(left)
f.23253,Arm_fat_mass_(right)
f.23254,Arm_lean_mass_(right)
f.23255,Arm_tissue_fat_percentage_(right)
f.23256,Arm_total_mass_(right)
f.23257,Arms_fat_mass
f.23258,Arms_lean_mass
f.23259,Arms_tissue_fat_percentage
f.23260,Arms_total_mass
f.23261,Gynoid_bone_mass
f.23262,Gynoid_fat_mass
f.23263,Gynoid_lean_mass
f.23264,Gynoid_tissue_fat_percentage
f.23265,Gynoid_total_mass
f.23266,Leg_fat_mass_(left)
f.23267,Leg_lean_mass_(left)
f.23268,Leg_tissue_fat_percentage_(left)
f.23269,Leg_total_mass_(left)
f.23270,Leg_fat_mass_(right)
f.23271,Leg_lean_mass_(right)
f.23272,Leg_tissue_fat_percentage_(right)
f.23273,Leg_total_mass_(right)
f.23274,Legs_fat_mass
f.23275,Legs_lean_mass
f.23276,Legs_tissue_fat_percentage
f.23277,Legs_total_mass
f.23278,Total_fat_mass
f.23279,Total_fat-free_mass
f.23280,Total_lean_mass
f.23281,Total_tissue_fat_percentage
f.23282,Total_tissue_mass
f.23283,Total_mass
f.23284,Trunk_fat_mass
f.23285,Trunk_lean_mass
f.23286,Trunk_tissue_fat_percentage
f.23287,Trunk_total_mass
f.23288,VAT_(visceral_adipose_tissue)_mass
f.23289,VAT_(visceral_adipose_tissue)_volume
f.23290,Femur_shaft_BMD_(bone_mineral_density)_(left)
f.23291,Femur_total_BMD_(bone_mineral_density)_(left)
f.23292,Femur_upper_neck_BMD_(bone_mineral_density)_(left)
f.23293,Femur_total_BMD_(bone_mineral_density)_T-score_(left)
f.23295,Femur_troch_BMD_(bone_mineral_density)_(left)
f.23296,Femur_upper_neck_BMD_(bone_mineral_density)_T-score_(left)
f.23297,Femur_wards_BMD_(bone_mineral_density)_(left)
f.23298,Femur_troch_BMD_(bone_mineral_density)_T-score_(left)
f.23299,Femur_neck_BMD_(bone_mineral_density)_(left)
f.23300,Femur_neck_BMD_(bone_mineral_density)_T-score_(left)
f.23301,Femur_wards_BMD_(bone_mineral_density)_T-score_(left)
f.23302,Femur_lower_neck_BMD_(bone_mineral_density)_(left)
f.23304,Trunk_bone_area
f.23305,Head_bone_area
f.23306,Head_BMC_(bone_mineral_content)
f.23307,Pelvis_bone_area
f.23308,Pelvis_BMC_(bone_mineral_content)
f.23309,Ribs_bone_area
f.23310,Ribs_BMC_(bone_mineral_content)
f.23311,Spine_bone_area
f.23312,Spine_BMC_(bone_mineral_content)
f.23313,Arm_bone_area_(left)
f.23314,Arm_bone_area_(right)
f.23315,Leg_bone_area_(left)
f.23316,Leg_bone_area_(right)
f.23317,Arms_combined_bone_area
f.23318,Legs_combined_bone_area
f.23320,Leg_BMC_(bone_mineral_content)_(left)
f.23321,Values_wanted
f.23322,Values_entered
f.23323,Number_of_symbol_digit_matches_attempted
f.23324,Number_of_symbol_digit_matches_made_correctly
f.24003,Nitrogen_dioxide_air_pollution_2010
f.24004,Nitrogen_oxides_air_pollution_2010
f.24005,Particulate_matter_air_pollution_(pm10)_2010
f.24006,Particulate_matter_air_pollution_(pm2.5)_2010
f.24007,Particulate_matter_air_pollution_(pm2.5)_absorbance_2010
f.24008,Particulate_matter_air_pollution_2.5-10um_2010
f.24009,Traffic_intensity_on_the_nearest_road
f.24010,Inverse_distance_to_the_nearest_road
f.24011,Traffic_intensity_on_the_nearest_major_road
f.24012,Inverse_distance_to_the_nearest_major_road
f.24013,Total_traffic_load_on_major_roads
f.24014,Close_to_major_road
f.24015,Sum_of_road_length_of_major_roads_within_100m
f.24016,Nitrogen_dioxide_air_pollution_2005
f.24017,Nitrogen_dioxide_air_pollution_2006
f.24018,Nitrogen_dioxide_air_pollution_2007
f.24019,Particulate_matter_air_pollution_(pm10)_2007
f.24020,Average_daytime_sound_level_of_noise_pollution
f.24021,Average_evening_sound_level_of_noise_pollution
f.24022,Average_night-time_sound_level_of_noise_pollution
f.24023,Average_16-hour_sound_level_of_noise_pollution
f.24024,Average_24-hour_sound_level_of_noise_pollution
f.24500,Greenspace_percentage_buffer_1000m
f.24501,Domestic_garden_percentage_buffer_1000m
f.24502,Water_percentage_buffer_1000m
f.24503,Greenspace_percentage_buffer_300m
f.24504,Domestic_garden_percentage_buffer_300m
f.24505,Water_percentage_buffer_300m
f.24506,Natural_environment_percentage_buffer_1000m
f.24507,Natural_environment_percentage_buffer_300m
f.24508,Distance_(Euclidean)_to_coast
f.25000,Volumetric_scaling_from_T1_head_image_to_standard_space
f.25001,Volume_of_peripheral_cortical_grey_matter_(normalised_for_head_size)
f.25002,Volume_of_peripheral_cortical_grey_matter
f.25003,Volume_of_ventricular_cerebrospinal_fluid_(normalised_for_head_size)
f.25004,Volume_of_ventricular_cerebrospinal_fluid
f.25005,Volume_of_grey_matter_(normalised_for_head_size)
f.25006,Volume_of_grey_matter
f.25007,Volume_of_white_matter_(normalised_for_head_size)
f.25008,Volume_of_white_matter
f.25009,Volume_of_brain_grey+white_matter_(normalised_for_head_size)
f.25010,Volume_of_brain_grey+white_matter
f.25011,Volume_of_thalamus_(left)
f.25012,Volume_of_thalamus_(right)
f.25013,Volume_of_caudate_(left)
f.25014,Volume_of_caudate_(right)
f.25015,Volume_of_putamen_(left)
f.25016,Volume_of_putamen_(right)
f.25017,Volume_of_pallidum_(left)
f.25018,Volume_of_pallidum_(right)
f.25019,Volume_of_hippocampus_(left)
f.25020,Volume_of_hippocampus_(right)
f.25021,Volume_of_amygdala_(left)
f.25022,Volume_of_amygdala_(right)
f.25023,Volume_of_accumbens_(left)
f.25024,Volume_of_accumbens_(right)
f.25025,Volume_of_brain_stem_+_4th_ventricle
f.25026,Median_T2star_in_thalamus_(left)
f.25027,Median_T2star_in_thalamus_(right)
f.25028,Median_T2star_in_caudate_(left)
f.25029,Median_T2star_in_caudate_(right)
f.25030,Median_T2star_in_putamen_(left)
f.25031,Median_T2star_in_putamen_(right)
f.25032,Median_T2star_in_pallidum_(left)
f.25033,Median_T2star_in_pallidum_(right)
f.25034,Median_T2star_in_hippocampus_(left)
f.25035,Median_T2star_in_hippocampus_(right)
f.25036,Median_T2star_in_amygdala_(left)
f.25037,Median_T2star_in_amygdala_(right)
f.25038,Median_T2star_in_accumbens_(left)
f.25039,Median_T2star_in_accumbens_(right)
f.25040,Median_BOLD_effect_(in_group-defined_mask)_for_shapes_activation
f.25042,Median_z-statistic_(in_group-defined_mask)_for_shapes_activation
f.25044,Median_BOLD_effect_(in_group-defined_mask)_for_faces_activation
f.25046,Median_z-statistic_(in_group-defined_mask)_for_faces_activation
f.25048,Median_BOLD_effect_(in_group-defined_mask)_for_faces-shapes_contrast
f.25050,Median_z-statistic_(in_group-defined_mask)_for_faces-shapes_contrast
f.25052,Median_BOLD_effect_(in_group-defined_amygdala_activation_mask)_for_faces-shapes_contrast
f.25054,Median_z-statistic_(in_group-defined_amygdala_activation_mask)_for_faces-shapes_contrast
f.25056,Mean_FA_in_middle_cerebellar_peduncle_on_FA_skeleton
f.25057,Mean_FA_in_pontine_crossing_tract_on_FA_skeleton
f.25058,Mean_FA_in_genu_of_corpus_callosum_on_FA_skeleton
f.25059,Mean_FA_in_body_of_corpus_callosum_on_FA_skeleton
f.25060,Mean_FA_in_splenium_of_corpus_callosum_on_FA_skeleton
f.25061,Mean_FA_in_fornix_on_FA_skeleton
f.25062,Mean_FA_in_corticospinal_tract_on_FA_skeleton_(right)
f.25063,Mean_FA_in_corticospinal_tract_on_FA_skeleton_(left)
f.25064,Mean_FA_in_medial_lemniscus_on_FA_skeleton_(right)
f.25065,Mean_FA_in_medial_lemniscus_on_FA_skeleton_(left)
f.25066,Mean_FA_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)
f.25067,Mean_FA_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)
f.25068,Mean_FA_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)
f.25069,Mean_FA_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)
f.25070,Mean_FA_in_cerebral_peduncle_on_FA_skeleton_(right)
f.25071,Mean_FA_in_cerebral_peduncle_on_FA_skeleton_(left)
f.25072,Mean_FA_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)
f.25073,Mean_FA_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)
f.25074,Mean_FA_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)
f.25075,Mean_FA_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)
f.25076,Mean_FA_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)
f.25077,Mean_FA_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)
f.25078,Mean_FA_in_anterior_corona_radiata_on_FA_skeleton_(right)
f.25079,Mean_FA_in_anterior_corona_radiata_on_FA_skeleton_(left)
f.25080,Mean_FA_in_superior_corona_radiata_on_FA_skeleton_(right)
f.25081,Mean_FA_in_superior_corona_radiata_on_FA_skeleton_(left)
f.25082,Mean_FA_in_posterior_corona_radiata_on_FA_skeleton_(right)
f.25083,Mean_FA_in_posterior_corona_radiata_on_FA_skeleton_(left)
f.25084,Mean_FA_in_posterior_thalamic_radiation_on_FA_skeleton_(right)
f.25085,Mean_FA_in_posterior_thalamic_radiation_on_FA_skeleton_(left)
f.25086,Mean_FA_in_sagittal_stratum_on_FA_skeleton_(right)
f.25087,Mean_FA_in_sagittal_stratum_on_FA_skeleton_(left)
f.25088,Mean_FA_in_external_capsule_on_FA_skeleton_(right)
f.25089,Mean_FA_in_external_capsule_on_FA_skeleton_(left)
f.25090,Mean_FA_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)
f.25091,Mean_FA_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)
f.25092,Mean_FA_in_cingulum_hippocampus_on_FA_skeleton_(right)
f.25093,Mean_FA_in_cingulum_hippocampus_on_FA_skeleton_(left)
f.25094,Mean_FA_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)
f.25095,Mean_FA_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)
f.25096,Mean_FA_in_superior_longitudinal_fasciculus_on_FA_skeleton_(right)
f.25097,Mean_FA_in_superior_longitudinal_fasciculus_on_FA_skeleton_(left)
f.25098,Mean_FA_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)
f.25099,Mean_FA_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)
f.25100,Mean_FA_in_uncinate_fasciculus_on_FA_skeleton_(right)
f.25101,Mean_FA_in_uncinate_fasciculus_on_FA_skeleton_(left)
f.25102,Mean_FA_in_tapetum_on_FA_skeleton_(right)
f.25103,Mean_FA_in_tapetum_on_FA_skeleton_(left)
f.25104,Mean_MD_in_middle_cerebellar_peduncle_on_FA_skeleton
f.25105,Mean_MD_in_pontine_crossing_tract_on_FA_skeleton
f.25106,Mean_MD_in_genu_of_corpus_callosum_on_FA_skeleton
f.25107,Mean_MD_in_body_of_corpus_callosum_on_FA_skeleton
f.25108,Mean_MD_in_splenium_of_corpus_callosum_on_FA_skeleton
f.25109,Mean_MD_in_fornix_on_FA_skeleton
f.25110,Mean_MD_in_corticospinal_tract_on_FA_skeleton_(right)
f.25111,Mean_MD_in_corticospinal_tract_on_FA_skeleton_(left)
f.25112,Mean_MD_in_medial_lemniscus_on_FA_skeleton_(right)
f.25113,Mean_MD_in_medial_lemniscus_on_FA_skeleton_(left)
f.25114,Mean_MD_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)
f.25115,Mean_MD_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)
f.25116,Mean_MD_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)
f.25117,Mean_MD_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)
f.25118,Mean_MD_in_cerebral_peduncle_on_FA_skeleton_(right)
f.25119,Mean_MD_in_cerebral_peduncle_on_FA_skeleton_(left)
f.25120,Mean_MD_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)
f.25121,Mean_MD_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)
f.25122,Mean_MD_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)
f.25123,Mean_MD_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)
f.25124,Mean_MD_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)
f.25125,Mean_MD_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)
f.25126,Mean_MD_in_anterior_corona_radiata_on_FA_skeleton_(right)
f.25127,Mean_MD_in_anterior_corona_radiata_on_FA_skeleton_(left)
f.25128,Mean_MD_in_superior_corona_radiata_on_FA_skeleton_(right)
f.25129,Mean_MD_in_superior_corona_radiata_on_FA_skeleton_(left)
f.25130,Mean_MD_in_posterior_corona_radiata_on_FA_skeleton_(right)
f.25131,Mean_MD_in_posterior_corona_radiata_on_FA_skeleton_(left)
f.25132,Mean_MD_in_posterior_thalamic_radiation_on_FA_skeleton_(right)
f.25133,Mean_MD_in_posterior_thalamic_radiation_on_FA_skeleton_(left)
f.25134,Mean_MD_in_sagittal_stratum_on_FA_skeleton_(right)
f.25135,Mean_MD_in_sagittal_stratum_on_FA_skeleton_(left)
f.25136,Mean_MD_in_external_capsule_on_FA_skeleton_(right)
f.25137,Mean_MD_in_external_capsule_on_FA_skeleton_(left)
f.25138,Mean_MD_in_cingulum_cingulate_gyrus_on_FA_skeleton_(right)
f.25139,Mean_MD_in_cingulum_cingulate_gyrus_on_FA_skeleton_(left)
f.25140,Mean_MD_in_cingulum_hippocampus_on_FA_skeleton_(right)
f.25141,Mean_MD_in_cingulum_hippocampus_on_FA_skeleton_(left)
f.25142,Mean_MD_in_fornix_cres+stria_terminalis_on_FA_skeleton_(right)
f.25143,Mean_MD_in_fornix_cres+stria_terminalis_on_FA_skeleton_(left)
f.25144,Mean_MD_in_superior_longitudinal_fasciculus_on_FA_skeleton_(right)
f.25145,Mean_MD_in_superior_longitudinal_fasciculus_on_FA_skeleton_(left)
f.25146,Mean_MD_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(right)
f.25147,Mean_MD_in_superior_fronto-occipital_fasciculus_on_FA_skeleton_(left)
f.25148,Mean_MD_in_uncinate_fasciculus_on_FA_skeleton_(right)
f.25149,Mean_MD_in_uncinate_fasciculus_on_FA_skeleton_(left)
f.25150,Mean_MD_in_tapetum_on_FA_skeleton_(right)
f.25151,Mean_MD_in_tapetum_on_FA_skeleton_(left)
f.25152,Mean_MO_in_middle_cerebellar_peduncle_on_FA_skeleton
f.25153,Mean_MO_in_pontine_crossing_tract_on_FA_skeleton
f.25154,Mean_MO_in_genu_of_corpus_callosum_on_FA_skeleton
f.25155,Mean_MO_in_body_of_corpus_callosum_on_FA_skeleton
f.25156,Mean_MO_in_splenium_of_corpus_callosum_on_FA_skeleton
f.25157,Mean_MO_in_fornix_on_FA_skeleton
f.25158,Mean_MO_in_corticospinal_tract_on_FA_skeleton_(right)
f.25159,Mean_MO_in_corticospinal_tract_on_FA_skeleton_(left)
f.25160,Mean_MO_in_medial_lemniscus_on_FA_skeleton_(right)
f.25161,Mean_MO_in_medial_lemniscus_on_FA_skeleton_(left)
f.25162,Mean_MO_in_inferior_cerebellar_peduncle_on_FA_skeleton_(right)
f.25163,Mean_MO_in_inferior_cerebellar_peduncle_on_FA_skeleton_(left)
f.25164,Mean_MO_in_superior_cerebellar_peduncle_on_FA_skeleton_(right)
f.25165,Mean_MO_in_superior_cerebellar_peduncle_on_FA_skeleton_(left)
f.25166,Mean_MO_in_cerebral_peduncle_on_FA_skeleton_(right)
f.25167,Mean_MO_in_cerebral_peduncle_on_FA_skeleton_(left)
f.25168,Mean_MO_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(right)
f.25169,Mean_MO_in_anterior_limb_of_internal_capsule_on_FA_skeleton_(left)
f.25170,Mean_MO_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(right)
f.25171,Mean_MO_in_posterior_limb_of_internal_capsule_on_FA_skeleton_(left)
f.25172,Mean_MO_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(right)
f.25173,Mean_MO_in_retrolenticular_part_of_internal_capsule_on_FA_skeleton_(left)
f.25174,Mean_MO_in_anterior_corona_radiata_on_FA_skeleton_(right)
f.25175,Mean_MO_in_anterior_corona_radiata_on_FA_skeleton_(left)
f.25176,Mean_MO_in_superior_corona_radiata_on_FA_skeleton_(right)
f.25177,Mean_MO_in_superior_corona_radiata_on_FA_skeleton_(left)
f.25178,Mean_MO_in_posterior_corona_radiata_on_FA_skeleton_(right)
f.25179,Mean_MO_in_posterior_corona_radiata_on_FA_skeleton_(left)
f.25180,Mean_MO_in_posterior_thalamic_radiation_on_FA_skeleton_(right)
